x	y	label
-38.674007	20.675053	tonne
13.071245	7.2170005	shower
-7.9616933	75.86503	TORONTO
20.356552	-3.1248698	shirts
-11.0700865	-14.644482	continuously
35.542427	44.57112	Eugene
24.577635	22.100962	Lawyers
-5.871684	-17.577835	similarly
61.568283	5.0051527	batter
-23.027388	66.57493	Reyes
2.529747	-40.316074	positioning
11.556904	42.531357	Oak
-39.107418	5.5325456	Real_Estate
-25.388525	-10.34831	personalized
12.812641	12.590717	towers
-10.335258	24.194128	supermarket
-12.611174	-18.52347	notorious
-16.981295	-65.3257	happiness
-44.67114	-5.8330493	Sale
-25.657286	6.9993877	filmed
4.542868	-20.21717	monster
-4.1962605	-30.792713	mysterious
35.34409	-64.334236	Thirty
-2.1777318	50.166794	Sharp
49.431934	37.965115	Catherine
38.91479	-4.017326	kilometer
-6.1210084	-8.300069	Common
-0.9809874	46.942955	Weaver
-23.72954	-32.94117	specified
26.817944	-53.36257	Imagine
-2.3208678	-2.9959066	AG
-5.4895754	20.622612	ice_cream
-10.915154	-23.367014	logical
-12.34862	19.692913	fiction
2.0815926	-14.18835	isolation
-48.397713	16.443876	indexes
-1.0489668	4.956611	vintage
7.4421043	31.518023	East_Coast
48.70499	5.9245834	Invitational
-13.373375	13.90266	acute
-22.829535	-49.874466	reminds
-25.20586	-24.704838	glimpse
46.90562	4.972896	berth
28.39173	-56.120903	Ultimately
-38.848305	-12.976301	Average
0.17621747	47.23948	Perkins
10.283628	17.90702	Public_Library
12.84448	42.887295	Grove
47.639454	24.354233	Sophomore
16.115936	-23.482195	yielded
53.729218	11.360604	draft_pick
9.555212	54.773113	Lafayette
20.868362	2.2105947	grams
20.865623	-44.35898	subjected
-50.200264	18.263762	pirates
-20.309961	-2.0794356	streams
-38.99635	-27.17554	notices
18.695662	-17.604456	framing
-12.606927	-40.11722	clues
19.776508	17.541555	firefighter
11.714237	17.21096	ward
-40.96628	22.117336	liter
19.369814	-17.575914	decorated
-10.602972	-60.152973	embarrassed
22.157434	-18.26023	helm
9.645043	-30.558329	tightening
-4.479005	-7.7755585	collectively
-9.865037	-69.069	cheering
0.0033738145	-30.07527	fascinating
16.1893	24.656954	Studio
0.2923405	-9.964462	sided
3.0181453	20.522465	mice
-0.758989	-13.869442	technically
-5.8602624	-19.986809	reasonably
-25.579874	-50.299965	notification
21.844372	-20.368319	replaces
0.54919195	55.63915	Lyon
-2.372333	-30.101019	surprises
36.212837	-32.483814	collided
28.525734	-23.297295	lining
-59.83262	-10.916587	archive
1.4840102	-53.16818	coordinate
32.90853	11.937255	Mother
42.946926	30.711767	IV
-22.593645	66.70323	Rivera
40.427826	-32.217464	shattered
-52.77949	6.644339	bandwidth
3.0773847	20.331238	mouse
-28.420837	28.317728	constituency
-10.2298	-65.00083	welcomes
2.1546764	-11.457693	ditch
-2.6304455	-15.0627775	practically
20.253048	3.8444288	outdoors
47.94567	35.439743	Leslie
27.341362	-34.183132	Put
-8.9364	-72.59588	shouted
8.752513	-55.361977	restoring
-10.964089	61.089233	Aberdeen
47.53837	-21.73842	stabbing
-17.384077	53.314465	Adelaide
-6.311229	-13.287141	positively
-26.548946	-17.277409	clause
19.206646	-38.15984	Stay
-26.57978	-20.88738	discretion
48.177574	3.2994084	defending_champion
-42.19752	36.425037	extremists
-37.992165	17.861689	Mining
-9.593263	33.682106	Continental
-40.338924	52.162975	Sudanese
7.286665	22.312996	drills
-40.05362	-45.952515	abusive
50.83226	33.601517	Sara
-17.934021	-62.07778	sympathy
25.216692	-45.711857	ailing
-31.880768	-14.486478	unified
31.85538	10.735027	grandson
-10.170075	-65.161255	welcoming
2.0057573	-31.829735	Bad
-3.6438818	-6.0557847	newer
23.353146	58.078606	Georgia_Tech
9.036855	-38.353134	arise
-45.924522	-53.39693	comprising
-41.453674	2.2824423	portfolios
43.77548	42.3835	Joshua
5.5612106	11.137612	territories
-36.098194	-3.4517245	SmarTrend
-7.181427	44.980053	Hanson
-2.068126	22.2221	pork
-60.71542	4.778877	Yahoo!
8.573257	-5.011918	notch
52.06127	38.854042	Betty
51.60169	37.16818	Diane
12.170948	14.627522	Inn
-39.285213	27.288403	WTO
50.768776	-33.551083	misses
39.561115	-41.195877	sink
55.693424	-27.103134	throat
-28.95852	-53.417496	allegation
-25.766367	2.1845446	commercials
-0.36990142	49.692265	Sutton
-1.1791968	46.217815	Byrd
-41.79679	28.349546	reactor
-26.88071	67.643265	Manila
-3.9853272	46.47543	Sherman
0.48909965	-5.5531588	Gateway
8.1401	1.6632671	Circuit
38.74391	-29.43608	punched
25.252151	33.220295	LP
22.339163	52.186146	Trinity
49.646156	-21.941643	abducted
42.178448	27.783104	PG
-39.990345	53.743088	Ethiopia
-40.654636	-10.790552	#,###.#
-28.466198	11.646291	retirees
10.539128	-8.133949	frames
-15.6491995	-48.545017	admitting
27.302727	-41.739956	demolition
-25.29847	-38.01041	requesting
39.048077	-26.816717	hooked
-32.484947	54.94777	Cyprus
-37.50161	-0.7695185	Headquartered
-12.637135	-46.563602	attributable
-7.1919518	46.439014	Schneider
-4.225223	-39.342163	themed
10.460328	-62.88515	disrupt
-2.475794	26.444704	USDA
4.404945	1.0849161	Age
12.280341	52.530926	Lancaster
14.751898	-7.2910786	Front
-6.6701818	-69.029465	laughs
10.056105	11.237462	Homes
-2.0193384	56.27967	Frost
37.284157	26.102898	dean
-33.660156	15.298815	governmental
-21.488827	25.0419	judiciary
-27.899954	52.289375	Norwegian
19.340286	-31.175558	horizon
2.7405455	25.169603	hunters
-22.628489	6.712193	portrait
-0.2830402	-9.681893	makeup
-32.29109	53.16862	Azerbaijan
-19.017448	53.49075	NZ
34.105297	-46.614883	Higher
-27.01239	51.80914	Copenhagen
-2.4071774	46.433098	Kelley
-18.085787	-47.87317	emphasize
-23.976059	-1.3540806	landfill
2.038376	-42.823513	utilizing
24.544222	1.7609336	Event
39.391468	40.504105	Ricky
57.625763	-4.168789	arc
35.77173	-44.674786	surging
-13.866607	56.629086	Tests
-22.600449	13.079873	newsletter
49.73906	-0.6757827	clinch
-12.719595	18.984919	poetry
-0.13693121	54.81741	Crosby
-0.6900823	21.440287	egg
13.02852	-11.588358	vertical
-13.112986	-53.58778	ignoring
9.282183	37.664032	Dog
-44.19734	-42.6636	weaknesses
5.7812643	-48.511154	supplying
-39.368553	-36.069466	accidentally
-58.91044	-14.53193	exporters
30.280848	-1.2651486	midday
26.719154	34.049408	MLS
-0.6278237	-23.518051	miracle
49.100334	3.1218028	qualifier
50.383926	11.873984	Teams
-10.4456215	-38.425682	suppose
-43.823376	-2.2045565	leasing
-22.841063	-16.303753	mandated
42.01978	-29.515038	cracked
-19.966385	-69.11195	portrayed
32.495686	37.32159	bogey
-55.702496	-27.268505	certificates
5.5476737	-59.827118	compensate
7.4439425	-4.204602	slots
-16.215525	20.619854	heroin
-24.130398	-11.025614	bargain
9.163262	63.460434	El_Paso
-4.3929896	50.30075	Steele
13.527208	35.597443	Dream
28.188969	-9.993984	plates
37.727234	-11.200937	sailing
26.350313	-28.623045	dispatched
57.28001	9.213751	defensively
-18.587505	6.725908	experimental
-3.3900657	-33.111336	boring
3.4047797	-53.72275	staging
41.303158	18.054615	statue
-25.968666	16.870134	propaganda
2.1392026	61.074966	Indy
-45.075123	-11.286414	consolidate
-50.23777	25.363968	Dollar
-35.55433	31.27594	diplomacy
9.641994	-9.133796	farther
-10.787871	17.1161	supplement
10.5834055	-47.08395	capturing
40.828354	-16.557415	standoff
-12.735633	-50.923546	rejection
28.223923	41.253166	priests
-26.26635	-5.279069	innovations
12.445264	-12.627972	lengths
-7.7692733	76.68728	BOSTON
-17.25877	-19.48335	attributes
24.436388	1.8187237	Events
3.1194663	38.72816	Edge
-23.913078	-25.707378	observation
-26.694714	44.83428	Li
0.33617938	10.544207	participant
-30.129164	-20.10815	contributors
1.2790427	-30.33352	rewarding
1.4343044	-26.888224	clever
-14.005566	32.554863	bikes
21.666214	41.883163	Palace
22.636845	71.18033	Blue_Jays
-0.7080118	44.793888	McCoy
-29.24107	50.392757	Europeans
10.114284	-16.957157	prolonged
-15.958606	-3.9581447	treats
-8.141869	-43.78788	selecting
47.63236	34.811066	Dana
16.913021	15.349686	leisure
47.02779	-37.1665	burns
-28.4652	-20.74863	clarity
23.354914	-66.74633	exceeding
36.142628	23.687689	professors
-15.734126	44.999367	Enron
-5.884974	-44.79558	wished
-6.372791	23.521044	fruits
35.1301	-58.122993	Supporters
14.151703	-58.246017	weakening
2.0702946	-23.08774	profound
-13.710687	40.56606	F1
-21.741102	-1.6919127	inauguration
-60.028442	17.589363	Verizon_Wireless
6.837841	0.010398541	stranger
-41.08811	8.644026	Banking
55.34423	-0.58563584	hat_trick
7.196269	-19.294672	smoothly
46.3535	-22.30451	slain
6.7803597	-17.259369	Fast
-1.5048486	50.7863	Pearson
-29.736885	-21.879892	specifics
-3.6185746	-14.530625	akin
28.765047	67.07656	Clippers
-23.729269	38.47548	George_W._Bush
-6.4881487	-29.789225	contentious
-19.569284	53.55344	Fiji
25.547089	-14.253805	freezing
-31.80923	51.955177	Russians
-26.883724	27.992134	caucus
-18.403242	-50.060844	contends
18.524607	-23.530869	exchanged
38.159492	15.499653	Circle
-4.3556337	-21.470695	premature
36.85124	12.231059	sidewalk
38.18597	14.543793	Parkway
30.562355	36.662376	greens
51.043095	0.21256103	rout
9.638674	62.51601	Texans
-9.5992775	47.9894	Schwartz
38.350388	14.618095	Rd
5.765942	-13.557041	unexpectedly
-48.70121	32.86407	cease_fire
-27.288813	62.55593	Venezuelan
0.80687463	-8.338168	bow
-47.73974	41.577587	Karachi
34.72527	42.930866	Andre
2.8561435	-60.280777	Join
0.2374464	48.92774	Payne
-57.359394	-4.125101	downloaded
29.038067	67.85553	Nuggets
27.5124	-56.811073	Regardless
9.646034	-8.716126	Close
-30.419743	19.568287	HBO
-8.249842	-28.488512	harmful
-12.469105	28.082275	Human_Services
38.77603	26.520445	Ph.D.
-40.00487	38.028458	militia
-24.37521	-15.017729	Rules
32.830746	-34.63596	pinch
-40.035362	30.030384	IAEA
3.4535522	-0.20025356	homeland
3.7437105	-26.238367	fancy
-18.455044	46.097404	Barclays
-11.747313	-9.113637	ranged
-42.11483	46.812088	Olmert
-18.176311	18.186193	uninsured
53.53999	7.249705	scrimmage
-7.4575033	-6.3790655	individually
21.05828	-9.486999	clay
-43.912544	-26.238441	accord
28.747253	9.240393	deceased
0.6120482	-33.295994	disastrous
-16.612894	3.2706728	redevelopment
44.763195	-23.0402	Dead
-25.261568	-17.753626	protections
-37.642227	-38.874012	unconstitutional
-63.869614	-3.9384923	E_mail
15.82236	-45.335888	termination
27.639069	-8.693807	seating
31.83468	-40.231743	disappear
-3.3064044	-17.655077	undoubtedly
31.693983	13.049399	twins
-20.201746	-4.0580735	uprising
-0.56982386	2.640003	Edition
27.166756	63.55006	Rebels
26.854464	19.352222	autopsy
53.391304	-28.12488	thumb
5.8286505	-40.641552	installations
50.080326	35.60506	Jackie
30.990276	-19.282679	stretches
-22.922852	66.49635	Diaz
-41.92989	45.904472	Fatah
-29.36165	44.16854	HK
33.723423	-23.03446	drain
-7.123068	-38.14561	nickname
-15.699782	-21.476143	caliber
-12.823093	-7.251725	minorities
-10.078634	-8.147045	endless
24.955294	40.224342	Baptist
24.021832	-59.264736	Except
-38.429127	-16.321625	comparing
11.868073	-35.04304	em
35.715534	-1.3131624	#:##_PM_ET
48.71515	-2.028995	wild_card
62.793118	7.0566335	outfielder
-3.071385	-24.253448	subtle
-12.688976	65.18494	Fulham
2.4357932	-5.254537	companion
-29.182705	16.282324	broadcaster
17.33769	-12.939674	density
-44.326546	-35.921875	fraudulent
-39.007153	50.383312	Tunisia
7.0214815	-15.659289	Ever
-2.036838	66.366936	Saskatchewan
-26.221054	-22.53978	Word
-0.20348352	8.215718	exhibits
-18.805397	13.160715	biotechnology
-10.380224	-17.291208	adequately
-7.4857183	-7.938486	batch
9.545815	-20.561357	Upper
-17.074316	29.072432	gay_marriage
0.98037285	19.376175	nightclub
6.026013	-14.686497	afterwards
-8.760515	-2.7719162	fluid
-13.101928	-19.15257	famed
3.7629347	64.95622	NYC
-20.897865	2.5551465	contamination
32.724373	-22.091787	pumps
33.51583	-3.8425674	Sept
-54.58698	10.245196	Computer
25.415602	-5.435297	scheduling
-27.410109	9.584693	Economists
-36.73393	-2.566479	Short_Term_PowerRatings
-22.687578	65.898155	Gomez
4.9587135	15.100947	Municipal
-3.1206613	17.870852	cooked
28.417257	-16.717216	feeds
3.021297	-19.944813	disciplined
20.406654	-3.1340368	T_shirts
-20.486944	-56.235977	suing
-32.69657	41.372585	Soviet_Union
37.774227	-41.658413	slumped
46.66704	-28.541838	raided
-15.360346	23.611769	indigenous
27.42231	-24.05867	dug
-28.219584	-22.748587	distributing
-17.471123	4.079823	Economic_Development
21.814865	49.684124	Side
32.78326	-31.818586	popped
31.489645	11.683682	grandparents
-27.129469	27.599054	primaries
-3.960068	52.286243	Kane
34.224266	-34.08782	spun
2.990576	34.06088	Nationwide
30.774746	-38.356617	lifts
15.13722	28.191786	sequel
-30.30796	-6.663335	Applications
2.4947526	-52.020493	arrange
-8.45086	32.17654	BA
-5.5583935	51.104107	Hardy
-7.64834	-17.196198	economically
39.717987	42.695465	Darren
-37.530125	6.54809	Economy
0.859812	-64.160034	honoring
-39.506504	-18.03963	dial
50.9417	-0.054697063	defeats
34.990986	51.019814	Juan
53.026897	35.455605	Diana
25.794584	57.24336	BYU
-1.9563559	7.3639345	artwork
-3.12189	25.438206	growers
14.577469	1.1158924	leather
-13.868832	-0.8635073	modeling
-34.234177	24.09504	Worldwide
6.742275	-27.888428	shaky
14.048451	-46.724957	Follow
-14.615419	13.649623	illnesses
45.042957	-25.902357	pronounced_dead
20.637028	29.984022	singers
1.9262633	-6.125727	pictured
-0.37865353	36.642097	WWE
-18.529203	-20.129757	personalities
-11.336615	9.261078	staffers
36.672623	47.532784	Adrian
28.025263	-12.607509	rubble
53.372814	0.32110047	###-#
-2.1793175	-35.466232	inspiring
-5.9491487	-35.35079	Q.
-41.844124	-44.47368	neglect
1.7239643	-37.822273	hype
-17.795298	-38.516384	trace
42.955437	-10.791425	bullets
-69.94772	5.1439824	HIV_AIDS
49.96724	32.86825	Hannah
8.337852	54.204403	Shelby
14.422565	52.90793	Bedford
10.669748	-6.8866696	pairs
13.677431	-47.827217	preceded
29.631002	-4.6630144	Memorial_Day
-10.865339	-25.925665	necessity
-26.117197	59.91091	Rio
-5.6562195	-19.372234	unusually
-13.502117	41.34148	McLaren
-20.53558	-7.839018	formats
36.706577	-32.77848	crashing
53.794716	-9.411675	dive
-52.902733	-26.596338	demographic
-34.43053	-24.17435	exams
16.821842	8.727822	pools
-36.72278	-43.404343	guilt
-36.40764	-17.227076	contracting
-1.575825	-10.162102	void
51.201954	32.704456	Erin
31.238354	63.693798	Flames
12.871867	63.199173	Omaha
2.7148721	41.840046	Sweet
28.22683	-18.438211	float
-45.102417	-1.8844311	rented
34.275658	-61.466488	Dozens
21.919538	27.4708	opera
-12.998998	13.730209	asthma
-10.172301	2.298165	intellectual
16.666004	-11.931752	layers
-13.244425	-36.171726	ambitions
61.023235	7.22781	reliever
-6.176068	-21.515957	downside
-16.467127	-47.87457	acknowledges
32.842907	-56.704605	Responding
5.3826065	21.481054	Zoo
25.038645	-18.648966	loads
-9.565462	6.1204176	Movement
23.531599	-66.66474	surpassed
3.5523129	-42.838387	marketed
36.494022	-20.746967	hammer
-0.22213338	-21.516151	gesture
56.827595	-20.370361	ladder
-7.3904552	76.8094	ATLANTA
-3.7652223	1.8560572	bits
-46.264954	-28.431429	negotiation
-10.076488	-13.080297	broadly
32.73763	-55.645763	Aside
-22.15781	-17.65975	mechanisms
-38.960148	17.04298	mineral
-18.99725	-63.60727	grief
4.5220933	-23.111816	hefty
-6.0452776	-6.673762	masses
41.4217	19.462395	Cemetery
10.065535	-13.827166	Pre
50.474686	-18.036802	arson
0.87142336	-12.904006	touches
25.695496	-25.401419	Return
-13.185083	-36.227676	aspirations
22.495914	28.360281	orchestra
23.45081	42.11047	temple
-11.232009	0.76344013	Works
-18.881765	-52.354134	alleges
-4.2986674	1.3826928	slice
49.465054	8.180983	bye
4.938161	-22.109539	Large
-20.692019	58.29516	Olympic_Games
-20.668653	-41.265984	specify
20.2943	-23.103727	converting
51.41867	34.319862	Andrea
0.04472318	-27.835957	phenomenal
6.6264544	64.90463	Arctic
-34.899223	-10.817528	totals
-32.773407	-48.715023	forecasting
52.862858	34.61253	Beth
-5.829469	-10.973347	corresponding
-22.476955	67.0388	Ortiz
-12.293871	15.59323	cholesterol
3.0744653	-23.84802	sheer
38.3823	40.107155	Willie
-46.68318	-26.693481	arbitration
11.317736	-48.59874	contested
31.781317	-30.467379	stormed
-4.8161187	-12.171682	hence
5.7102714	-18.2662	fortunes
42.922596	-4.1815515	outings
-8.12406	30.077843	freight
-16.461266	-16.838655	inclusive
-0.08308884	-14.545744	junk
3.787892	52.48953	Curry
-41.952866	46.710552	Netanyahu
-39.80379	46.3819	Arabs
30.163548	-27.744982	leaning
0.47035474	11.513616	Visitors
25.850933	-11.925466	warming
-13.776742	-13.999854	Basic
-41.34281	5.41203	hedge_funds
-0.40644944	30.802492	sailors
-49.951836	2.7197163	CDs
-33.851852	-45.360107	assumption
16.244226	-56.13279	heightened
-12.28407	-17.165726	authentic
-24.038797	7.7929955	photographers
-4.575567	-27.640663	tricky
-11.577607	32.708862	taxi
-55.729866	9.327714	keyboard
5.364499	-7.1130037	packing
42.670227	-26.705149	flies
-31.711758	52.768017	Ukrainian
-10.192916	-42.206882	unsure
-33.343292	-9.801607	stats
33.504627	-52.275837	Upon
40.471813	4.206905	sprint
63.255096	3.7417655	sacrifice_fly
17.043676	-19.340715	brink
-11.894806	-9.058061	ranges
4.383421	53.175102	Harrington
-32.071465	52.921234	Kazakhstan
10.0005665	-50.750706	chaired
-10.881754	30.065311	railroad
-10.941688	-18.82303	precision
11.182265	-9.238849	Lead
-17.289652	-65.32723	delight
3.7362998	23.486353	Animal
26.945992	40.18408	congregation
0.9545507	38.473038	Speed
1.7235124	39.82997	Forbes
-13.003382	-17.083906	distinctive
-37.081112	-0.37730807	privately_held
34.181965	-40.62706	jumps
-15.384934	-44.015522	highlighting
-21.000715	6.971397	bull
21.862709	71.935135	Sox
30.977072	-19.340073	stretching
4.8723464	39.754623	Box
23.911503	31.111025	tunes
22.827215	15.455978	patrols
17.183788	38.58309	trainers
-23.089224	66.372086	Cruz
23.157206	11.957892	prosecuted
-49.734608	28.80581	monetary_policy
-10.147494	64.61447	Norwich
31.347563	-1.3891076	Tomorrow
14.882379	53.895546	Burlington
-27.620716	-2.230812	logging
-36.258217	1.6611787	publicly_traded
-12.011426	5.079186	Operation
36.96626	-28.811485	grabbing
-12.591354	-18.523964	infamous
51.447613	37.41779	Janet
-39.650715	-39.061646	unauthorized
51.69614	35.413044	Angela
6.441114	53.038776	Randolph
11.06432	-9.080231	cushion
-63.727478	11.629177	gamers
-37.57004	43.72024	Arabic
-15.9647255	-54.690487	protesting
-15.280081	15.33713	tumor
26.772976	40.86508	Catholic_Church
-50.343643	3.1640813	DVDs
3.4620552	-0.24142194	exile
7.8375263	-55.834682	preservation
-8.967722	-1.2142503	poorest
19.64244	11.603957	charitable
14.387347	-3.1904535	UPDATE
-39.1571	-38.638187	improper
26.838116	4.643284	rains
38.787674	-14.909156	riot
-39.78228	-34.86836	intentionally
-21.329266	-4.883342	screened
30.770977	63.752735	Lightning
-27.224634	-9.596919	configuration
40.16029	47.16128	Gene
-38.49082	26.007875	International_Monetary_Fund
-36.55182	-61.174763	prohibit
-22.731647	-8.178216	quantity
-18.627035	6.905996	experiments
28.282413	-15.037396	trap
8.946293	-18.084202	unavailable
41.736336	41.776924	Corey
-41.654892	-35.921513	lied
35.564995	-19.875944	woke
-55.66955	25.971386	£_###m
13.31996	-26.82357	punish
-18.952944	53.102848	Aussie
-13.685857	-8.678781	balances
1.9738641	-42.599056	utilized
-36.427216	29.730787	Annan
-17.370651	-55.84303	criticize
-9.360599	-59.5666	furious
3.5602188	31.638945	harbor
-20.246168	-44.43285	hinted
16.48968	13.872346	playground
-20.5252	-25.929705	qualification
2.0265937	-14.051734	confined
-11.336841	-40.938995	wonders
-11.539726	7.231167	Resource
17.873232	-4.0068936	mask
9.1368265	62.64542	Fort_Worth
20.731731	26.248535	gig
-0.5009699	-59.962383	sponsoring
-21.847006	-1.6014307	oath
-45.205288	22.366398	renewable
19.894287	34.332893	rap
-39.020287	57.69607	ANC
-58.84358	17.233452	T_Mobile
14.661126	-13.879246	phases
27.432755	-24.048172	digging
-13.329222	-36.143173	ambition
-46.819485	14.514589	losers
18.18933	-58.36846	shrinking
-8.873402	-72.64735	shouting
-58.818882	0.8063383	RSS
27.114986	-47.752167	reversal
-17.767103	44.124268	Wachovia
-26.261292	54.185093	Frankfurt
-6.8764315	-38.863728	billed
-9.909366	-29.857883	consequence
51.38247	19.824537	Tennis
53.466717	35.981987	Dawn
57.719982	-17.783562	pinned
24.867275	39.507496	Faith
30.629168	-32.881668	pulls
7.795179	-55.83669	preserving
49.78957	33.785458	Emma
-27.025148	-36.262802	proposes
-48.61377	-18.316896	price_tag
2.7532594	-49.03658	Offer
14.288429	-3.3669705	Outlook
4.566769	-2.1112986	installment
17.702206	-0.76509726	blanket
-49.753387	40.345665	Chennai
58.11823	-4.9318337	pointer
33.887676	-52.66347	Shortly
-26.232618	-4.905428	Innovation
-22.415926	-35.029827	designation
-11.42029	26.85048	Environmental_Protection_Agency
-6.9485435	-60.43997	exhausted
-16.370369	-72.72966	posing
-19.701368	-20.711246	mentality
-7.7494364	9.432208	federation
29.759401	-0.88730663	Morning
-10.380225	-16.94803	accordingly
8.06878	-30.00317	rigorous
-14.414818	-6.3119454	identities
-22.041422	-41.214714	hint
-36.78347	48.232883	United_Arab_Emirates
-8.236145	-43.049713	selections
38.900604	5.2841215	Track
1.0659345	62.04947	Speedway
-25.838865	12.829162	Writers
-28.864193	-42.024845	assessing
26.655188	62.298748	Blue_Devils
11.263094	-12.447433	upward
-12.552272	65.84945	FA_Cup
4.2173424	-10.035295	baseline
6.7358737	27.338879	pond
-29.360516	-5.0736036	patented
11.065331	-54.946587	expands
27.547146	-54.80659	Especially
16.577765	50.461403	Cape
-29.425552	-39.354107	verification
35.948147	24.004282	academics
35.79802	22.378874	campuses
-5.595891	49.604305	Gore
-3.4507248	-20.107347	foremost
-57.395485	9.608437	handsets
32.05801	63.842606	Canucks
-23.582233	-18.546001	Strategy
14.058019	-38.332947	Know
-8.385158	-20.90038	plight
24.414412	-42.985382	heal
52.763824	-18.057518	thieves
20.45017	42.862217	queen
-7.6398115	-2.0996125	Nature
-32.477337	-15.566827	solidarity
13.468841	-49.320496	aided
-13.19323	-37.80361	overlooked
-19.956127	-37.036522	tolerated
3.6793382	45.207558	Drake
-23.538013	-18.46041	Strategic
18.969698	-2.7056887	coat
-3.7373614	26.308258	fertilizer
-23.50496	65.406	Santos
4.7588606	-51.570255	granting
33.254124	25.295221	trustee
-14.866036	7.8319254	planners
-29.00089	26.879938	Elections
56.31789	-35.79648	evacuate
-40.92071	-36.501232	inaccurate
-23.30125	13.789508	columns
34.973747	51.302967	Manuel
-25.799856	2.1490242	advertisements
41.420345	-10.335329	firearm
30.04787	36.73893	golfers
-2.8047543	25.473911	Farmers
36.755936	12.002667	driveway
2.0315666	-9.976662	lightning
2.5480602	45.283173	Norton
-29.2691	-30.665316	altered
-22.304426	-24.154669	standpoint
9.046093	55.393753	Florence
9.370606	-30.353937	tighter
-53.713768	-16.075071	subsidy
-8.759389	-11.246721	indirectly
4.5993075	53.043602	Howell
-10.075071	-1.2143136	richest
23.652216	-11.8452	sunny
19.204575	-40.91518	absorb
-15.228683	6.479096	consulting_firm
18.714455	-27.39397	guides
-9.455155	75.902534	NEW_DELHI
17.981514	14.902416	YMCA
-2.656753	33.90472	astronauts
-40.342903	48.007744	Beirut
13.891971	-58.774227	weaken
12.948095	-37.28101	Really
-10.974478	-51.271286	opposes
7.701652	-41.628765	evolving
23.139349	-41.730995	Recovery
-25.385336	35.379944	Presidential
19.833986	-1.7649384	jeans
-32.70148	16.830393	Customs
28.028526	-59.46639	Usually
25.792469	0.23797622	festivities
-15.899106	-58.00277	touted
-10.521865	10.936344	lobbyists
-17.773216	-5.929304	beta
13.457137	7.087167	toilet
-10.288095	24.157524	grocery
4.0210733	56.012737	Sanford
24.34974	15.860945	policeman
-18.455212	-9.896761	plaintiff
-4.6314607	16.28107	luncheon
-29.565977	14.239386	listeners
20.910172	2.23335	kg
-16.231567	53.015625	AFL
-26.377668	53.763023	Amsterdam
-0.9042308	56.99741	Rodgers
21.517014	-0.7232539	costumes
-34.766834	-37.24486	flawed
32.35973	47.783806	Pierre
-41.802383	30.239477	mass_destruction
-32.709373	10.989089	builder
12.604848	54.12881	Essex
3.2262325	-4.1547513	Fresh
-24.326094	-55.752434	pledges
-11.879504	64.992065	Wigan
20.466812	6.414742	outskirts
-58.632454	-31.869558	closures
-36.540535	8.490949	businessmen
-27.932804	-8.671696	module
-33.278122	-5.6638503	royalty
-17.362858	-55.900238	criticizing
-1.9318997	66.66359	RCMP
2.1636677	-25.250181	nicely
-33.182354	47.177124	Jakarta
51.614433	38.275826	Joan
28.043566	-59.805397	Often
-28.43729	54.121426	Austrian
-7.053335	-21.081314	tendency
-0.1557342	-15.260723	certainty
-42.364635	-30.713488	partnered
4.41143	3.284454	wheelchair
-14.619255	-28.48196	obstacle
-12.250839	-5.335686	sheets
-12.609349	-13.970784	proactive
26.743742	19.353243	coroner
7.269153	-33.224216	shaping
-5.721846	-70.23844	smiles
10.903537	-19.99488	foundations
-22.761162	27.208925	Interior
-50.403217	-12.525691	Q3
33.979923	-1.3150957	pm_ET
25.848024	2.447477	festivals
-43.2515	0.38646063	TSX
12.326414	9.846701	cabin
-7.871333	15.044112	smokers
7.5832105	-57.483795	protects
6.068297	47.05501	Neal
-47.406918	-15.8959055	exclude
27.580751	-20.72221	stuffed
19.447788	-61.026127	doubling
27.286917	4.7970405	showers
-51.524086	37.03179	rupees
-6.32793	-14.202767	purely
49.628452	3.9998877	semi_finals
1.1014013	50.38822	Saunders
-11.457522	-35.625687	cares
41.557724	-42.447582	topping
-21.92673	47.268845	Tory
-31.046524	54.577503	Croatia
5.153991	50.13298	Hancock
15.463697	-38.54513	Consider
37.418438	16.098518	Heights
0.49520978	-33.768505	catastrophic
41.890514	-2.9361434	breast
21.37328	-26.760065	shutting
-15.544062	15.766425	chemotherapy
-2.45102	-9.870646	tolerance
-37.74892	-46.179623	bullying
29.03667	11.949214	wives
-11.944275	-30.382393	fallout
-51.548157	0.19094987	tapes
-4.5562916	52.93048	Carey
-6.6740437	55.06084	Brennan
-0.9704201	47.34624	Wheeler
17.522766	12.380625	ballpark
-9.980762	39.303703	Nike
18.27624	-2.6852536	gloves
-22.216145	19.252562	Globe
-20.98066	21.936306	whites
27.191317	48.117638	Saint
-8.829096	-32.73502	benefiting
20.642628	8.092863	southeastern
-39.977543	3.2733245	Investments
-12.591396	-0.47590277	Blood
-31.573996	-28.267097	upgrading
28.233704	43.5817	Benedict
7.9607134	-50.380707	earns
0.87735325	48.72447	Lawson
0.054924376	27.857836	Natural_Resources
-50.221535	18.236242	piracy
-20.152977	11.304542	animation
4.528928	32.809254	Harbor
-5.262781	11.965363	town_hall
32.05178	64.223404	Red_Wings
-46.154213	46.348545	Abdullah
53.473167	-16.477968	attacker
8.444815	-40.49373	emergence
55.285328	22.921124	Ice
-14.901042	-11.506201	precedent
-12.416081	2.8221302	organizational
31.925375	21.375324	literacy
-13.884956	-14.141199	basics
-2.149505	-13.811433	presumably
31.276804	49.447243	La
